segment_id,avg_speed_kmh,avg_travel_time_s,total_trips,highway,length_m,congestion_index
28758,24.46055912163843,659.0562062368843,1,residential,74.63371896824091,8.830542218019906
28776,43.884709984324886,283.9535207152001,1,residential,57.69082363710439,4.921987637087101
28797,31.60072324485541,715.8983531424497,1,primary,104.73567467176997,6.835286595384008
28816,41.9821467872895,127.47496945466358,1,trunk,24.77626333032839,5.145044180194141
28851,28.73921888727742,862.3479444885434,1,residential,114.73706635949077,7.515861890582599
28863,35.23894183111298,527.8207918575737,1,tertiary,86.11039898852331,6.129582466897186
28865,34.60287802323139,540.4970897224161,1,tertiary,86.58682809063112,6.242255336535409
28875,26.428930093362354,446.5381935254022,1,residential,54.63669768842206,8.172862058243084
28892,22.818346780942846,4816.045807757876,1,residential,508.76945997372786,9.466067023768623
28918,42.985770691530234,315.2413037913086,1,residential,62.735603691075056,5.024918630633273
28921,6.776331012020963,5977.372275089058,1,residential,187.52154221333467,31.87565654877601
28931,46.69265305551701,353.57739021098155,1,residential,76.43271485831721,4.6259954375087355
28932,23.30761864154555,1147.0858188560262,1,residential,123.77703155102434,9.267356023020842
28942,42.34412124217623,137.29725283788753,1,residential,26.915423705487196,5.101062288307837
29093,19.616243887384652,1028.6939014477018,1,unclassified,93.4218076678859,11.01128234538882
29095,16.630177575354693,385.9851962527032,1,unclassified,29.717603496021226,12.988436174013199
29113,41.29610908125781,605.5623161794412,1,unclassified,115.77484937243209,5.230516985873407
29132,36.11985803428925,134.8113290011982,1,primary,22.54336141174602,5.9800899492724255
29161,39.46081933461256,270.93758379885065,1,residential,49.49731039464304,5.473783961970053
29176,40.40657135265706,715.1840650899339,1,unclassified,133.78766646453585,5.345665142306024
29183,29.786087151799578,298.08267900503705,1,residential,41.10516970039783,7.2517077822002545
29187,25.839195805679207,264.1199905047131,1,secondary,31.59559329095099,8.35939328856842
29201,22.748300708332398,2888.1169335204368,1,residential,304.1655207618044,9.49521473139671
29233,46.57381799805391,452.53394213892227,1,secondary,97.57515490333346,4.637798859630223
29247,22.329658161880246,2810.2818085996196,1,residential,290.52144502120404,9.67323361755449
29263,25.191017011561634,432.1717260039326,1,residential,50.402061581856564,8.574485099226639
29332,22.60195637480094,193.85405832447626,1,residential,20.284634117258936,9.556694846151446
29357,37.18208263560041,877.8867928317529,1,residential,151.118792943391,5.809249635553988
29369,14.579480191357057,1265.29351090257,1,trunk_link,85.40426702989187,14.81534301394697
29386,19.459157644111794,111.51049109015344,1,primary,10.045834375442682,11.100172163174808
29417,39.65892623091395,108.53406966266797,1,primary,19.92752158468808,5.446440953603756
29461,25.812852662975693,452.1248550010247,1,primary,54.0307049417162,8.367924414251842
29524,48.858164014494065,3418.68761952715,1,tertiary,773.290742727675,4.42096022961326
29532,37.046667002295756,238.9722715201795,1,residential,40.986695211992114,5.8304840213186955
29545,43.280734862266044,817.295558254275,1,residential,163.7645942634768,4.990673117898417
29631,34.34999925782369,994.8126633531703,1,residential,158.20284374006945,6.288209742851829
29638,21.42864805309818,702.5633695897975,1,residential,69.6989962126783,10.079963955951502
29646,27.623281092800145,722.6155150568061,1,residential,92.41209025200328,7.81949107618136
29671,30.107533199943607,1992.658769750134,1,residential,277.75018549264325,7.174284208724366
29675,26.48612137354679,323.2432978435398,1,tertiary,39.63639453643301,8.155214459438806
29683,26.628148941161292,219.76210808289608,1,tertiary,27.091935859513626,8.111716682871307
29694,23.601670644200464,540.6806620850302,1,residential,59.07855051027376,9.151894510191239
29697,31.355151513773926,465.19358237372137,1,residential,67.52877434520047,6.888820164211738
29715,46.382989091194375,94.2476990882677,1,residential,20.238379623524494,4.656879693012426
29798,21.713596131374917,1190.3030060007138,1,residential,119.65629049194925,9.947684330735626
29813,41.35279790181848,531.7018882350666,1,residential,101.79333670462955,5.223346688967362
29822,40.0095769278684,914.4756393890798,1,unclassified,169.38788630925478,5.398707424210393
29837,27.78201919557239,92.12633886168638,1,residential,11.849332012375822,7.774812855734541
29851,28.384808719381216,1170.7034112821495,1,residential,153.84348331653192,7.609704265948238
29888,47.28615652339033,717.942849250824,1,residential,157.1701756690893,4.567933109411304
29926,40.195195847201205,813.6595145670394,1,residential,151.41297935630004,5.3737765284464984
29940,41.80078370373477,2945.762796904189,1,tertiary,570.0703403513926,5.167367232416292
30062,48.23898894069642,327.04635203424334,1,residential,73.03882110590267,4.4777057882689855
30167,21.00421728185145,804.7798652961768,1,tertiary,78.25819979046314,10.283649093014922
30169,41.34450084437106,57.3877877320426,1,tertiary,10.984580733074178,5.224394915615671
30170,22.51599613844834,671.6795957084953,1,tertiary,70.01636658910658,9.59317982965711
30192,30.329401688322253,484.25733550614984,1,primary,67.99645948649379,7.121802210927444
30235,9.679576724107513,3679.1490887065784,1,residential,164.8731753868776,22.315025352507437
30259,36.17339378887741,1278.3904635149242,1,residential,214.0913039475504,5.971239559679236
30388,40.51208173344629,387.28342825358106,1,tertiary,72.6373050898998,5.3317427976472755
30396,30.17843323428619,1528.5717815747964,1,residential,213.56435858365225,7.157429225139462
30506,18.46180613141722,1390.270990360549,1,residential,118.82830321374942,11.699830366673813
30558,43.05788843067434,311.27251409959297,1,residential,62.049709183498976,5.016502384871296
30600,23.181396655919684,1749.9886064214634,1,residential,187.81101865183362,9.317816489061347
30621,26.808852084144206,1321.7622027372483,1,residential,164.0505897388681,8.057040238875084
30623,26.561944305307364,271.84452145386206,1,residential,33.42925480815008,8.131934828160936
30666,26.789722047942398,661.3245929754005,1,tertiary,82.0217686540723,8.062793619637052
30668,26.635248241324803,665.1600116041724,1,tertiary,82.0217686540723,8.109554603845377
30695,25.733342958293598,586.9502158397029,1,residential,69.92681112799781,8.393779243920012
30701,40.35079593425398,627.9594942842491,1,residential,117.30863615204196,5.353054258259045
30704,33.344641675551635,613.4563551668552,1,tertiary,94.7013071603182,6.477802403807855
30753,30.319046096085636,414.6946336337846,1,residential,58.20900793028731,7.1242346911398
30808,39.57100260700839,373.14062408895177,1,residential,68.35902133613263,5.458542512686914
30824,26.03748027945681,391.61062700715644,1,tertiary,47.206268416317364,8.29573359947663
30970,38.74991810837797,351.1076001467371,1,residential,62.987920152385094,5.574205328534603
31017,28.901511159500814,552.5434736554149,1,residential,73.93213597204314,7.473657650907786
31021,36.77980249087086,155.212340419239,1,residential,26.429070485025104,5.872788470074398
31034,22.64681065083466,979.5671052358963,1,"unclassified,residential",102.70403125955357,9.537766855132832
31042,42.20560921654754,427.1278005980349,1,unclassified,83.45920850724123,5.117803154830731
31062,36.29818425448636,588.1943637031841,1,trunk,98.84438607013212,5.950710880897658
31081,31.18969664401601,674.86532272273,2,residential,79.55866456655711,8.482612502352296
31088,35.787808092100924,508.0048204366529,1,residential,84.16842140578298,6.035575004876464
31108,45.8924505938496,393.47544492005034,1,residential,83.59977970317777,4.706656480640148
31158,11.998448517756936,2164.319945820476,1,primary,120.22445113834009,18.00232752429065
31187,15.882642331636635,1112.6258838431188,1,residential,81.8122174166729,13.599752200535901
31254,26.042910149288172,327.0125498042528,1,primary,39.427585427045265,8.294003963528013
31290,33.236580931725186,142.3501419176541,1,primary,21.9038519096698,6.498863419306236
31298,35.7717868725157,92.61589344179846,1,residential,15.338129635220549,6.038278176312123
31307,39.635186380564235,1270.6114251270287,1,residential,233.15241042677835,5.4497031482591725
31358,41.134200541181215,202.39997220456772,1,primary,38.54426410274163,5.251104850907534
31372,25.57309637816633,1229.4985467843276,1,residential,145.5652075635697,8.446376489020524
31377,36.026366331221496,228.27512507913482,1,residential,38.07371889076999,5.995608827549398
31535,42.433132259820574,1031.3909437117916,1,residential,202.61642743566486,5.090361905819708
31555,45.639322165868606,109.36173042822533,1,residential,23.10738540569746,4.732760912070156
31568,37.38656871716411,816.2899913609784,1,residential,141.28834192199312,5.777475906764206
31609,22.485299421403784,492.2122531947782,1,residential,51.23861061096481,9.6062763475762
31618,36.24971550432547,588.7734397265527,1,residential,98.80958188236416,5.958667454210115
31660,31.560412249995395,556.101881777128,2,living_street,75.36525901329553,7.378756326957273
31664,23.028927219008924,1708.158842663735,1,secondary,182.1160447509707,9.379507692468872
31676,31.878130918435076,275.63419696385955,1,primary_link,40.679180631535345,6.77580503551692
31687,37.76853288425905,1287.8298953951758,1,residential,225.1826192294657,5.719046611154526
31692,31.29417357598811,528.2061980295747,1,residential,76.52674280115862,6.902243303390375
31765,30.91613327288692,538.3621601567922,2,residential,75.32874619348678,7.146835535719313
31771,21.901459863263426,570.1756122288765,1,residential,57.813325399270326,9.862356269789538
31780,47.508192583078966,137.2870758277777,1,trunk,30.195652025897353,4.546584246964867
31784,37.81781815154899,40.24617944327035,1,trunk,7.046401367963924,5.711593385277113
31808,28.650363171490344,705.719427191063,1,residential,93.60702725092636,7.539171448093167
31820,4.2331947242843775,11582.207050446828,1,unclassified,226.98952676630017,51.025292732432675
31821,35.1970864925023,837.0720972255328,1,tertiary,136.40045836346007,6.136871585834594
31867,8.86472356144508,7711.209106826824,1,residential,316.47100489128525,24.36624204949137
31890,23.8746948562224,712.4206432982697,1,tertiary,78.74456235194377,9.047236050587866
31979,28.989446207766797,355.48737663685694,1,residential,47.71010269701065,7.450987454259463
31994,37.615946413114,156.05494270367737,1,residential,27.1766405659403,5.742245526080826
32004,48.04498638426911,68.10544534992619,1,tertiary,15.14872775246198,4.495786475458815
32012,11.87561468416296,1207.8159010425404,1,tertiary,66.40535301012179,18.18853219345796
32018,24.72773170738622,1760.1017065946776,1,residential,201.49686471474908,8.735131978784791
32035,47.53325052658691,1205.330159430354,1,trunk,265.24657609006465,4.544187439467958
32043,34.88450900034971,320.2820430770809,1,primary,51.72630469617047,6.191860117562057
32058,22.947708691895194,1264.3264875001507,1,residential,134.32127743796542,9.412704462136045
32076,30.297884810055887,444.53775915828373,1,primary,62.354415836565025,7.129210548992169
32081,20.10275487850418,1771.1270709971689,1,primary,164.8358026247183,10.744795989676431
32092,20.085956025994346,227.57798209031182,1,primary,21.162598799770983,10.753782380109886
32146,27.108651119427606,2063.827124098906,1,primary,259.01652536115216,7.967936104544947
32149,26.677267258469,2097.2001718147376,1,primary,259.01652536115216,8.096781349724955
32159,20.618277297046816,979.2104779716144,1,residential,93.47052392126157,10.476141963176428
32202,23.030325525330536,1138.471506365306,1,unclassified,121.38596941160377,9.378938207470252
32206,46.35372568470312,1498.0468341975052,1,residential,321.4817222927273,4.6598196112482215
32221,21.415681507170714,1107.6142897772893,1,residential,109.81627251232185,10.08606706854861
32253,27.429427771876597,893.0831467730764,2,residential,112.54013780690217,7.935685562296361
32285,45.15839923092929,501.7705492243524,1,residential,104.90349437127762,4.783163346765846
32340,17.207319989805182,120.0370253156865,1,secondary,9.562571783478534,12.552797305331305
32355,34.048985239336474,408.7159831298829,1,residential,64.42761331791795,6.343801393248491
32412,27.266744820945647,684.2910675845377,1,trunk,86.38143482907435,7.921737685170035
32439,8.280068130942873,4833.196997905783,1,residential,185.27407607837242,26.086741870251196
32465,12.32639471638889,1492.996772067997,1,residential,85.20031260557698,17.523371997232196
32564,34.70072018825726,1237.509974667282,1,residential,198.80781185697538,6.22465467080117
32592,35.98923531131781,435.82382444536603,1,primary,72.61558413075343,6.00179465141547
32612,14.247318633355627,374.0605860207713,1,tertiary,24.67296461674843,15.160747475269048
32617,26.85644790509128,5218.12573049078,1,residential,648.7977863108428,8.042761304969599
32625,48.828961293424754,454.1685886903763,1,primary,102.66935387894318,4.423604235650336
32660,38.33542691863816,282.57519562189134,1,residential,50.15111463325415,5.634474880335395
32668,20.453050252294958,62.78426725157863,1,primary,5.9450452460650665,10.560771979512616
32682,15.105822560987024,2219.9842852893985,1,residential,155.25318843407985,14.299122019204127
32684,46.98335879468251,630.1964665717836,1,residential,137.07753101890393,4.597372464236135
32685,47.305075685191994,328.96343321875565,1,residential,72.04463012071221,4.566106213156634
32706,30.324052483938257,140.2198269894098,1,residential,19.68533978201669,7.1230585065900645
32763,46.87845302357816,188.48906815949962,1,unclassified,40.907758922097806,4.607660578973453
32803,31.976004339072404,707.8525569021898,1,residential,104.78840940244406,6.755065383077377
32835,26.476077101563888,972.0037489595105,1,residential,119.14280648361643,8.15830831627399
32905,24.17030633814428,109.89368507253816,1,primary,12.297055707550003,8.936585121352822
32909,24.908516614422968,467.6330868925008,1,primary,53.926141269980356,8.671732778937459
32921,42.581772013973136,147.0230692788459,1,residential,28.983809337159233,5.072593031805251
32928,35.745227919139296,805.8282898988189,1,tertiary,133.35424021353487,6.0427646590650435
32929,29.155954808910515,1232.7595907437374,1,residential,166.39945795358994,7.408435134972394
32977,37.28141557221635,249.62603354867395,1,residential,43.08524025172285,5.79377141894183
33055,14.716352828918122,932.8652825594937,1,residential,63.55728999997179,14.67754969665805
33062,45.188791172134444,321.82416153165485,1,residential,67.32798532222785,4.7799464070018285
33066,45.94512911735913,234.8028073606492,1,tertiary,49.94465417270106,4.701260049749001
33137,25.76341366859552,280.6137487794341,1,residential,33.4702226430551,8.383982137557128
33172,29.564437097811023,274.40541235807825,2,primary,35.955831250080934,7.631736016601218
33201,11.46181964087199,1713.1819007469107,1,secondary,90.90824980725625,18.845175266042414
33217,38.381828924030486,342.5942647915541,1,secondary,60.87682621103439,5.627663038870057
33267,32.09528589342744,1624.471316401812,1,residential,241.3790339147619,6.729960303741463
33327,49.40832802042675,145.0712241446016,1,residential,33.183919578061705,4.371732634034888
33354,35.03759326584456,37.97060062644136,1,residential,6.159252133375348,6.164806993480391
33375,49.26446724813036,78.31983017815317,1,secondary,17.862892169864622,4.384498850095602
33413,20.53951669273974,1757.572031619301,1,tertiary,167.12814852841265,10.516313661672047
33458,28.23092986562874,496.64840528182555,1,secondary,64.9113254508684,7.651182622325905
33503,35.20480874443011,596.930980749313,1,residential,97.29093060604008,6.135525449607057
33536,37.71585313756355,488.84889444232033,1,residential,85.35811624651323,5.727034709043139
33569,25.340643627178636,294.952520416809,1,primary,34.603179198243005,8.523856109492547
33619,22.045587225681732,804.6446611709356,1,residential,82.12437066445825,9.797879175945628
33673,46.15048918137498,676.5734411238609,1,trunk,144.55645960644623,4.6803404217689515
33822,29.34443879337941,496.7991216065781,1,residential,67.49208989161522,7.360849581104722
33825,43.03795125844529,82.04214894219405,1,residential,16.346879663482667,5.018826261104019
33857,22.581717134331917,195.2162268488651,1,tertiary,20.408877845984463,9.565260193238638
33860,41.14990865669523,315.1744088468457,1,residential,60.04350988414639,5.2491003516445485
33865,37.07274873751551,1636.4332612332992,1,residential,280.8661070343295,5.8263821096551265
33921,25.58923517304196,2492.4473194135808,1,residential,295.2769472819081,8.441049470191048
33943,23.387987010359907,645.0881308844997,1,residential,69.84867048918534,9.235510516758922
33978,37.06152581176113,388.6270685414368,1,residential,66.68107468471074,5.828146447533859
34043,21.77255913121382,382.0827012376209,1,residential,38.51351021162039,9.920744672147228
34046,42.7962093488337,327.71638334776213,1,primary,64.93064328145124,5.047175983259987
34083,43.20855232262703,712.5024749481881,1,residential,142.52870587407426,4.9990103437667655
34094,39.7306165638382,1118.6558333146745,1,primary,205.76336102002884,5.43661333956236
34156,41.06093140038277,437.5666045577849,1,tertiary,83.1800570965075,5.260474924297174
34177,37.2046759190859,539.9469551849247,1,tertiary,93.00255315348298,5.805721852537158
34211,33.1284128124374,2735.253446288295,1,residential,419.5120616448181,6.5200829639175195
34223,22.931939831065392,4030.3765252658604,1,residential,427.89051839784776,9.419176990312419
34292,34.97998675350766,230.47837280721166,1,residential,37.3246779063253,6.174959456733937
34323,38.111474311154815,523.2695733749849,1,residential,92.32673566430407,5.667584471713264
34385,36.776354021006185,201.68116511458038,1,residential,34.338416331587084,5.873339153648118
34426,27.827540264038184,541.2888468461167,1,residential,69.73489435224587,7.762094599469111
34449,45.94684957093917,380.87824185571634,1,secondary,81.01923742309438,4.701084013747428
34485,19.59236296909231,885.6277771742443,1,tertiary,80.33120771253796,11.024703877768504
34500,25.117151476515666,84.16061852602367,1,primary,9.78645835127494,8.59970129184268
34508,44.04305965157485,469.33110395573306,1,residential,95.69804540676773,4.904291429995519
34509,41.72064930428381,900.7529446427308,1,residential,173.9814708946312,5.177292386430368
34593,28.335761340319884,1602.0707302742223,1,unclassified,210.16617529334425,7.622876174237341
34594,26.88889795495274,1833.4533331900582,1,residential,228.23860917275664,8.033055142753234
34636,26.819760183416324,1722.59185604281,1,residential,213.88657626376937,8.053763289559948
34642,22.22797938129039,982.4342826157072,1,residential,101.09967119192015,9.717482470845296
34698,31.740021131490828,735.7662367683936,1,residential,108.11683288364026,6.805288474924669
34740,27.877560627821396,367.6472012451726,2,tertiary,42.190192537063204,8.714044168492528
34764,49.95824407113954,111.78784730554355,1,residential,25.855206295729737,4.323610727639273
34766,29.527680723696676,90.58918882992005,1,tertiary,12.38374372587291,7.315169857775345
34767,12.792385061631874,1817.8092977628871,1,residential,107.65794678517352,16.885045201449383
34774,40.125328512265654,214.4996330609475,1,residential,39.846612233013694,5.383133497186754
34781,34.780541956618116,95.40885726983629,1,primary,15.362832237530235,6.210369012346544
34812,39.599863516397754,88.55071199909999,2,primary,15.29387975088814,5.789944307229021
34835,21.689810206293064,739.0693390181061,1,secondary,74.2142300583018,9.958593364608138
34853,45.822416247832805,118.6273675130577,1,primary,25.165706539666523,4.713850069183461
34864,23.694466345862182,1346.9683478623276,1,residential,147.75785271928476,9.11605253509837
34895,43.73172009782533,232.4079001842318,1,residential,47.053690923056266,4.939206587731296
34900,48.09525186134024,294.73225087226564,1,residential,65.62602702482098,4.491087823445299
34922,38.59792504167353,480.9585964104605,1,primary,85.94446227962716,5.596155745853913
34932,16.563566708676785,890.2950471946054,1,primary,68.27065465098329,13.040669548959462
34951,42.373872891869055,51.857972966480844,1,primary,10.173255346813152,5.097480717686472
34972,38.50127537618728,897.0248765892466,2,secondary,158.78057322046593,5.649462389480939
35037,40.32242648020394,777.5938131929904,1,residential,145.15958038859162,5.356820480683224
35066,36.27808019778639,432.9786350601449,1,residential,72.72052614185193,5.954008558952905
35185,26.323197335015493,651.875416468973,1,unclassified,79.44187604425086,8.20569010865081
35217,48.60936844634365,414.94224408073984,1,residential,93.38000197441362,4.443587870071315
35245,46.89969878778723,35.943449322460225,1,residential,7.8043377158216645,4.605573289017515
35251,33.182172307224846,376.33379620392606,1,residential,57.812837364216264,6.509519569729006
35279,42.04209140481197,910.7567086152059,1,residential,177.26905921826938,5.137708253383359
35336,18.791247855110004,498.42205541307675,2,residential,39.33326570225985,12.671768959790198
35394,48.41492413043696,383.0510618792272,1,residential,85.85827823595416,4.461434234990518
35467,30.816101933577514,468.32879915376685,1,residential,66.81512969052051,7.009322608861323
35478,16.685903530234857,1296.1930297794615,1,residential,100.13033264566172,12.945058660360106
35490,22.73645802769893,633.09185918961,1,tertiary,66.6401226117706,9.500160479563515
35492,38.27195090059203,1097.0579520596511,1,residential,194.38216702005099,5.643819949524932
35527,34.671301095455625,604.7031549078695,1,residential,97.06409794991984,6.229936378946886
35555,49.110230259950015,168.8386870959017,1,residential,38.38753148179344,4.398268932087468
35566,32.68303688928575,1282.3908494682032,1,residential,194.0390159243138,6.608932968245975
35667,36.683173115767204,400.706696798644,1,residential,68.05182003385139,5.888258339002811
35673,43.663890664463366,1158.0127661777058,1,residential,234.08955004831537,4.94687937132903
35691,43.626367001007424,459.08007524625356,1,residential,92.72220298862574,4.951134253168781
35692,30.445575384299264,1100.5701557688558,1,residential,155.1272761257902,7.094626962162485
35704,26.84881832036441,1112.304224312976,1,primary,138.25950942385626,8.045046803276529
35715,32.826016160175804,228.89940932030467,1,secondary,34.78636902501397,6.5801466417983745
35750,31.5415210071424,1472.6103133194124,1,residential,215.03874598564258,6.848116168877462
35760,28.59153993191859,100.82522659369192,1,residential,13.346057834714273,7.554682277146786
35761,23.088727643110815,732.2275706064042,1,residential,78.26945810420352,9.355214515878696
35778,21.68663210122575,3202.3122821519655,1,residential,321.51559414938106,9.96005276392324
35794,26.144808513095864,1322.165031211219,1,residential,160.03588686911453,8.261678408996806
35839,35.45133692312058,512.7189563789111,1,primary,84.1507984697201,6.09285907802054
35851,21.014421512948243,2651.7845850631,2,residential,257.1446516384549,10.312423642361058
35852,38.08802139436703,1612.6189467358513,1,residential,284.358634001096,5.671074319233211
35926,31.60719894777762,170.87175745486596,1,residential,25.00360015014978,6.833886177540812
35927,37.924901499239354,885.9600746212798,1,residential,155.5553174179203,5.695466341668211
35941,30.198546946702542,547.3521735887276,1,residential,76.52426069675401,7.152662026461695
35958,30.20495066738809,295.2198109821713,1,residential,41.282869568296846,7.151145597904007
35965,41.887401419605695,326.28453573450435,1,residential,63.27412650611511,5.156681786874935
36026,21.92792189663996,2145.7917754459663,1,residential,217.8368261964423,9.850454640350481
36069,37.62967530420767,449.4256243186988,1,tertiary,78.29509405788636,5.7401505129609065
36091,43.29261055925244,319.23030138653087,1,primary,63.98293109555493,4.989304114714255
36093,47.538431552521196,871.3758098809036,1,residential,191.77703377104658,4.543692186423102
36099,2.631910813194129,18359.336817024378,1,residential,223.70433838796086,82.06965027734314
36123,18.593975426573117,3787.879481863428,1,residential,326.0728611323569,11.616665884763352
36156,44.3780347156881,1025.9939012207826,1,primary,210.79441188176,4.8672727709512955
36168,26.222452755201186,328.8791412203663,1,residential,39.92600806862127,8.237215718013132
36204,16.87875328258002,1578.4380237631701,1,residential,123.34289803213764,12.797153698722887
36220,29.768079171574072,914.8759883846164,1,secondary,126.0838002518766,7.256094649407585
36242,42.376208941629116,30.303082914256727,1,primary,5.9450452460650665,5.097199711695024
36268,25.276611076060288,3012.814700644905,1,residential,352.5636362612883,8.545449362259466
36283,32.71729380840415,446.8656861325903,1,residential,67.6862775282133,6.6020130291007035
36325,24.740526234584472,1577.5112721318378,1,residential,180.6873102478262,8.73061461797269
36334,32.71141720005589,386.12881529912636,1,residential,58.47602208431965,6.603199081195142
36365,26.250616385560836,2673.0732087537463,2,residential,298.7685468729018,8.946969942893253
36370,15.010227916155232,3774.971682121324,2,residential,159.2927057266479,23.69833361107767
36390,40.480315214240775,342.57392772478283,1,residential,64.20139156703586,5.335926829048314
36417,45.96130345454205,395.3438743520128,1,residential,84.12277674994075,4.699605619619436
36423,27.210287924422996,411.8972194729336,1,residential,51.88815711633228,7.938173995069198
36433,13.856275765590933,2377.0592182711534,1,residential,152.48698166437552,15.588604301336822
36437,23.432942820288183,390.1214694134453,1,residential,42.322657804315135,9.217792304472647
36460,27.66472635643668,75.46274650750291,1,residential,9.665075149237111,7.807776488262419
36482,31.450104253910986,704.5667603097653,1,residential,102.58656511843718,6.868021748231225
36527,21.923937904382086,4477.046578930231,1,residential,454.4189407013548,9.852244653403556
36668,24.46822614764377,832.8835553524348,1,tertiary,94.34807031026365,8.827775201056015
36699,41.311236908078875,459.53639951455784,1,tertiary,87.88896790847909,5.228601614631363
36771,38.46468764581265,74.31266186600314,1,tertiary,13.233395031503258,5.615540206356368
36820,39.06158719083976,840.4677774702628,1,residential,151.99076560530548,5.529729218239591
36846,44.98598100026548,88.74590002460806,1,residential,18.482969316474435,4.801495825971324
36927,25.65426384384428,312.3226232127631,1,tertiary,37.094476760656434,8.419653018101668
36958,41.683697353349515,280.8998376188363,1,residential,54.208073231058314,5.181881975799423
36966,39.515709433094244,325.7757627518576,1,residential,59.59842769095857,5.466180491222584
37043,45.80325931605549,809.9793932817197,1,residential,171.7578527367773,4.715821608011315
37079,37.47486224281335,910.7761810337785,1,residential,158.01486999202075,5.76386374953047
37137,16.693703853639068,98.85862185600945,1,tertiary,7.640354428903299,12.939009934150356
37149,41.663587812890924,570.721279641277,1,residential,110.08470440286953,5.184383086978614
37214,20.64027995834229,912.3253582925717,1,residential,87.17893892710006,10.46497433348515
37227,32.99765967813375,713.4013273856337,1,residential,108.98413988425935,6.545918774449775
37240,24.230057081373822,2423.621174871817,1,residential,271.8725898646778,8.914547715450656
37243,21.179775524129074,912.9471751502492,1,residential,89.51859368087976,10.198408370944339
37276,20.819432840693693,355.01779868993833,1,unclassified,34.21883896794483,10.374922393553685
37301,13.988278419966248,690.9932725397728,1,residential,44.7491031602313,15.44149991264766
37310,25.52978917801866,174.4774989821006,1,secondary,20.622100765374974,8.460704414511092
37314,28.988185993622075,311.13590066065484,1,tertiary,41.755858137241596,7.451311373796342
37355,22.16526173282979,91.93560953138622,1,tertiary,9.434152073288967,9.744978543613332
37404,26.890505422179395,508.89862565853446,1,residential,63.35435765097436,8.032574940813213
37422,9.87975665837408,859.336827002858,1,living_street,39.305734899849725,21.86288665489736
37423,41.39820860361725,108.65859071486207,1,living_street,20.825328726800596,5.217617072955339
37430,43.197157647135995,253.8643419487855,1,unclassified,50.76952777846355,5.000328997672396
37431,31.058615682356496,332.0321384493153,1,unclassified,47.74286380689013,6.954591994990407
37475,21.693812555900305,433.65391572383345,1,residential,43.5537350085418,9.956756077034147
37518,26.392802190143932,205.4911539928195,1,residential,25.108737866467088,8.18404951637392
37524,24.61713036736911,785.7293343163689,1,residential,89.54815489042684,8.774377710828382
37528,45.175545093332104,1645.6891016420536,1,residential,344.18936213349906,4.781347951723587
37532,38.22130870369555,921.8602529907869,1,residential,163.1236357001284,5.651297857812896
37556,44.46009467212302,778.1106695071351,1,residential,160.161453850353,4.858289250009952
37621,19.75909938047554,515.7900242382221,1,residential,47.18308494620796,10.931672331859163
37651,30.296925417028692,388.67169313959437,1,residential,54.5164689757433,7.129436305064639
37664,28.030348842747287,175.7020279090504,1,residential,22.800875623466677,7.705933351446282
37682,30.36364303169716,755.200030440244,1,residential,106.16029695284442,7.113770892857411
37711,23.375586859997703,512.5164547313283,1,residential,55.46468937384373,9.240409718638448
37783,42.26119233987707,1217.4845208130994,1,residential,238.20531252271047,5.1110720744190985
37805,39.29661143812709,1292.5577019933191,1,tertiary,235.15341563236075,5.496657144092289
37812,40.73090290445702,1024.2826956100732,1,tertiary,193.14795843337683,5.303098743150229
37814,38.992217907134176,217.5951232023106,1,tertiary,39.280168793676864,5.5395669083106895
37820,42.77763719370388,962.7187945849213,1,residential,190.66127460330415,5.049367243494959
37842,28.596245483342226,1015.3154774441155,1,tertiary,134.4176418334664,7.553439143814298
37855,7.746895765300168,6418.146584188634,1,residential,230.18848423206788,27.88213583142624
37862,26.534405251109447,472.1205453214639,1,tertiary,57.99739757840051,8.140374655315428
37900,6.84087575349445,1782.157222445837,1,tertiary,56.44220431455899,31.574904702758715
37933,48.52272572347081,279.35173697970885,1,residential,62.754202378896174,4.451522390373859
37945,26.350126294238926,614.9525263132587,1,residential,75.01887376535024,8.197304164239444
37962,40.35658590605622,1090.7102339948299,1,residential,203.78398730012515,5.35228625391687
38032,20.411991141717184,1063.33611976304,1,residential,100.4852197095884,10.5820151743329
38037,49.86012696264831,320.7338576941986,1,residential,74.03625400857739,4.332118932665614
38070,48.983898490110036,1326.5165799575943,1,unclassified,300.8238587874571,4.409612273788516
38107,35.34698341580719,46.25698930650919,1,residential,7.569652934640512,6.11084678596377
38111,48.852508624877956,272.5768393107188,1,residential,61.64843700633733,4.421472020169765
38120,28.79991220656703,477.2640645507791,1,residential,63.63501462227674,7.500022862942865
38138,39.015032903591994,926.2796225617739,1,tertiary,167.30939792673323,5.536327510827591
38145,22.877392827047046,544.3533084487112,1,tertiary,57.6545577503883,9.44163531364604
38204,29.397834377439203,386.8289305070873,1,residential,52.64783718263561,7.3474799955252825
38207,19.947480226786258,2593.121890452418,1,residential,239.4733686826213,10.828435348437983
38211,49.13033139123943,811.8642520347289,1,secondary,184.66277660725444,4.396469429036165
38227,40.52535682358617,179.9659511340589,1,residential,33.76474252686949,5.329996252476814
38256,40.88097947565032,328.4337724966998,1,residential,62.16062181735181,5.283630743941806
38380,39.36576214260994,330.8260956702889,1,residential,60.29269163298571,5.487001603512693
38400,23.274528912475336,1070.9800402681378,1,unclassified,115.40072181437395,9.28053155500055
